EAR,MAR,Label
0.2112,0.1229,1
0.2043,0.1216,1
0.2144,0.1228,1
0.2119,0.1234,1
0.2199,0.1226,1
0.209,0.1227,1
0.2211,0.1238,1
0.2204,0.1243,1
0.2252,0.123,1
0.2248,0.1215,1
0.2202,0.1246,1
0.216,0.1222,1
0.2151,0.1223,1
0.2232,0.1215,1
0.2195,0.1219,1
0.2276,0.1225,1
0.226,0.1226,1
0.2247,0.1232,1
0.2167,0.1215,1
0.2227,0.1222,1
0.2222,0.1219,1
0.2141,0.1237,1
0.2082,0.1225,1
0.2149,0.1239,1
0.2277,0.1225,1
0.2216,0.1241,1
0.2235,0.1219,1
0.2172,0.124,1
0.2147,0.123,1
0.2205,0.1237,1
0.2229,0.1219,1
0.2133,0.122,1
0.1395,0.1245,1
0.2271,0.1236,1
0.2213,0.1239,1
0.2034,0.1221,1
0.0212,0.1228,1
0.2162,0.1212,1
0.2271,0.124,1
0.2263,0.1263,1
0.2263,0.1301,1
0.2239,0.1257,1
0.2095,0.1302,1
0.2074,0.1299,1
0.2191,0.1289,1
0.224,0.1299,1
0.2065,0.1285,1
0.2126,0.1272,1
0.2292,0.1272,1
0.2229,0.1292,1
0.22,0.1272,1
0.2201,0.1289,1
0.2177,0.1266,1
0.2084,0.1282,1
0.1917,0.1291,1
0.2033,0.1277,1
0.2182,0.1286,1
0.2085,0.1291,1
0.2039,0.1285,1
0.2188,0.1273,1
0.2265,0.1269,1
0.2187,0.1274,1
0.2288,0.1255,1
0.2238,0.1277,1
0.2211,0.1254,1
0.2248,0.1266,1
0.1991,0.1277,1
0.2056,0.1278,1
0.2211,0.1267,1
0.21,0.1284,1
0.2071,0.1292,1
0.2167,0.1282,1
0.2145,0.1279,1
0.2161,0.1279,1
0.2161,0.1278,1
0.2124,0.1273,1
0.2076,0.1281,1
0.1905,0.1281,1
0.2002,0.127,1
0.2029,0.1272,1
0.1984,0.1265,1
0.2056,0.1278,1
0.2018,0.1265,1
0.2121,0.1276,1
0.2092,0.127,1
0.2047,0.1277,1
0.2078,0.1271,1
0.2122,0.1286,1
0.1918,0.1281,1
0.1999,0.1285,1
0.1892,0.1273,1
0.1936,0.1259,1
0.1974,0.1267,1
0.2051,0.1278,1
0.2039,0.1266,1
0.2061,0.1267,1
0.2099,0.1278,1
0.2133,0.1268,1
0.2213,0.126,1
0.2226,0.126,1
0.2131,0.1254,1
0.2176,0.1287,1
0.2288,0.127,1
0.2132,0.1265,1
0.2208,0.1265,1
0.2279,0.1271,1
0.2292,0.1259,1
0.2299,0.1269,1
0.2273,0.126,1
0.219,0.1276,1
0.2057,0.128,1
0.2094,0.1264,1
0.2272,0.126,1
0.2273,0.1284,1
0.2212,0.1265,1
0.2295,0.1264,1
0.2274,0.1258,1
0.2101,0.1269,1
0.2248,0.1259,1
0.2223,0.1254,1
0.2099,0.1265,1
0.2255,0.127,1
0.2279,0.125,1
0.2262,0.1274,1
0.2286,0.126,1
0.2258,0.126,1
0.2007,0.1257,1
0.205,0.1265,1
0.2223,0.1253,1
0.2076,0.1267,1
0.2216,0.125,1
0.2225,0.1247,1
0.2234,0.1256,1
0.2231,0.1248,1
0.2192,0.1257,1
0.2173,0.1259,1
0.2001,0.1261,1
0.2022,0.1262,1
0.2238,0.1239,1
0.2055,0.1263,1
0.2083,0.1268,1
0.2184,0.1245,1
0.2193,0.126,1
0.2134,0.1272,1
0.2166,0.1247,1
0.2117,0.1258,1
0.2062,0.1254,1
0.1983,0.125,1
0.1954,0.1257,1
0.2111,0.1248,1
0.2113,0.1243,1
0.2027,0.1243,1
0.2054,0.1253,1
0.2132,0.1247,1
0.223,0.1235,1
0.2235,0.1241,1
0.2179,0.1259,1
0.2015,0.1258,1
0.2031,0.1265,1
0.212,0.1249,1
0.2032,0.1263,1
0.2122,0.1247,1
0.2123,0.1253,1
0.2229,0.1257,1
0.2127,0.125,1
0.2098,0.1245,1
0.2139,0.1254,1
0.2042,0.1256,1
0.2109,0.1262,1
0.211,0.125,1
0.1982,0.1253,1
0.2189,0.1246,1
0.2222,0.1237,1
0.2211,0.1257,1
0.2094,0.1233,1
0.1896,0.1258,1
0.2112,0.126,1
0.2156,0.1266,1
0.213,0.127,1
0.2037,0.1259,1
0.0807,0.1239,1
0.2129,0.1251,1
0.1881,0.1256,1
0.2124,0.1253,1
0.2206,0.1263,1
0.2264,0.124,1
0.2125,0.1252,1
0.2243,0.1245,1
0.2221,0.124,1
0.2187,0.1246,1
0.225,0.1238,1
0.225,0.125,1
0.2221,0.1239,1
0.218,0.1253,1
0.2106,0.1238,1
0.1977,0.1255,1
0.2167,0.1246,1
0.2253,0.1264,1
0.2146,0.1236,1
0.2149,0.1248,1
0.2196,0.1226,1
0.2159,0.1249,1
0.2185,0.124,1
0.2192,0.1237,1
0.216,0.1249,1
0.2062,0.1262,1
0.196,0.1238,1
0.1665,0.1223,1
0.1833,0.1241,1
0.2039,0.1229,1
0.218,0.1264,1
0.224,0.1245,1
0.2183,0.1264,1
0.2209,0.1244,1
0.2201,0.1239,1
0.2249,0.1247,1
0.2223,0.1236,1
0.2257,0.1247,1
0.2096,0.1254,1
0.1944,0.1239,1
0.1997,0.1258,1
0.2114,0.1262,1
0.2076,0.1236,1
0.2177,0.1248,1
0.2109,0.1249,1
0.2132,0.1245,1
0.2131,0.126,1
0.2236,0.1253,1
0.2217,0.125,1
0.2256,0.1247,1
0.22,0.1253,1
0.2108,0.1252,1
0.2229,0.1243,1
0.218,0.127,1
0.2286,0.1266,1
0.2092,0.1265,1
0.2067,0.126,1
0.2011,0.126,1
0.2208,0.1231,1
0.1389,0.1232,1
0.2292,0.1241,1
0.2166,0.1243,1
0.211,0.125,1
0.2197,0.122,1
0.2206,0.1233,1
0.2293,0.1229,1
0.226,0.1233,1
0.2245,0.1248,1
0.2239,0.1254,1
0.2235,0.1229,1
0.2266,0.1263,1
0.2116,0.1172,1
0.205,0.1142,1
0.2269,0.1233,1
0.2091,0.1245,1
0.1946,0.123,1
0.2076,0.1225,1
0.1977,0.1229,1
0.1903,0.1203,1
0.1903,0.1236,1
0.1951,0.1213,1
0.2206,0.1264,1
0.023,0.1254,1
0.217,0.1248,1
0.0922,0.1241,1
0.2239,0.1249,1
0.0561,0.1227,1
0.2277,0.1244,1
0.2256,0.1248,1
0.2288,0.1259,1
0.2214,0.125,1
0.2244,0.1223,1
0.2242,0.1242,1
0.2244,0.1249,1
0.2274,0.1235,1
0.225,0.1238,1
0.2212,0.1247,1
0.2257,0.1218,1
0.2278,0.1241,1
0.2269,0.1216,1
0.2278,0.1228,1
0.2247,0.1248,1
0.2236,0.1219,1
0.2184,0.1229,1
0.2164,0.123,1
0.2288,0.1236,1
0.2254,0.123,1
0.2134,0.1229,1
0.2195,0.1229,1
0.2182,0.1232,1
0.2242,0.1224,1
0.2264,0.1247,1
0.2111,0.1234,1
0.2161,0.1227,1
0.2101,0.1223,1
0.2011,0.1233,1
0.2119,0.1215,1
0.2037,0.1226,1
0.2277,0.1235,1
0.2273,0.1226,1
0.2231,0.1226,1
0.2274,0.1226,1
0.2271,0.1223,1
0.2254,0.1212,1
0.2277,0.123,1
0.2277,0.122,1
0.2085,0.1215,1
0.2138,0.1229,1
0.2163,0.1236,1
0.2171,0.1227,1
0.0587,0.1235,1
0.1606,0.1227,1
0.0634,0.1156,1
0.1892,0.1223,1
0.2153,0.1273,1
0.225,0.1251,1
0.23,0.126,1
0.2284,0.1254,1
0.2229,0.1257,1
0.2254,0.1271,1
0.2285,0.1266,1
0.2203,0.1251,1
0.2225,0.1266,1
0.2212,0.1255,1
0.2297,0.1252,1
0.2295,0.1247,1
0.2248,0.1229,1
0.2178,0.1251,1
0.2274,0.1265,1
0.2284,0.1257,1
0.2293,0.1253,1
0.2221,0.123,1
0.2277,0.1221,1
0.1952,0.1245,1
0.1971,0.125,1
0.2298,0.1268,1
0.2292,0.1252,1
0.2288,0.1241,1
0.2228,0.1265,1
0.2264,0.1249,1
0.2251,0.1251,1
0.2232,0.1252,1
0.2262,0.1253,1
0.2274,0.1239,1
0.2294,0.1235,1
0.2244,0.1256,1
0.2274,0.1239,1
0.1989,0.1263,1
0.2015,0.1253,1
0.1681,0.1252,1
0.2246,0.125,1
0.2252,0.1257,1
0.2282,0.1231,1
0.2276,0.1233,1
0.2283,0.1229,1
0.2252,0.125,1
0.2182,0.1239,1
0.2082,0.1239,1
0.2225,0.1247,1
0.2259,0.1246,1
0.229,0.1245,1
0.2208,0.1229,1
0.2278,0.1237,1
0.2178,0.1236,1
0.2217,0.1243,1
0.2121,0.1225,1
0.2233,0.1232,1
0.2056,0.1242,1
0.2193,0.1243,1
0.2235,0.1241,1
0.2194,0.1238,1
0.222,0.1219,1
0.2196,0.1225,1
0.2151,0.1225,1
0.217,0.1234,1
0.2077,0.1231,1
0.2044,0.1232,1
0.2108,0.1224,1
0.196,0.1225,1
0.1881,0.1241,1
0.1937,0.124,1
0.2108,0.1217,1
0.2019,0.1229,1
0.204,0.1245,1
0.2075,0.1231,1
0.2275,0.1228,1
0.2262,0.1227,1
0.218,0.1225,1
0.2262,0.1221,1
0.2214,0.1233,1
0.2176,0.1214,1
0.2275,0.1218,1
0.2294,0.1221,1
0.2121,0.1219,1
0.2186,0.123,1
0.2171,0.1215,1
0.2048,0.1226,1
0.2213,0.1219,1
0.2066,0.1227,1
0.2056,0.1209,1
0.2162,0.1246,1
0.225,0.1226,1
0.2276,0.1218,1
0.2216,0.1218,1
0.2214,0.1222,1
0.2252,0.1224,1
0.2252,0.1238,1
0.2258,0.1226,1
0.2298,0.1234,1
0.2237,0.1172,1
0.2255,0.1252,1
0.214,0.1232,1
0.0314,0.1235,1
0.1691,0.1251,1
0.0242,0.1245,1
0.2253,0.1227,1
0.2152,0.1253,1
0.0408,0.1236,1
0.2109,0.1251,1
0.2082,0.1222,1
0.1918,0.1247,1
0.2237,0.1213,1
0.2145,0.2523,1
0.2195,0.3944,1
0.2118,0.3486,1
0.2226,0.2232,1
0.1986,0.1935,1
0.2168,0.122,1
0.2186,0.1225,1
0.2254,0.1212,1
0.2002,0.1263,1
0.1352,0.1251,1
0.1327,0.1241,1
0.2268,0.1246,1
0.1957,0.1251,1
0.2157,0.1252,1
0.226,0.1259,1
0.2063,0.1259,1
0.2234,0.1248,1
0.2238,0.1247,1
0.2234,0.1264,1
0.2236,0.124,1
0.2263,0.1229,1
0.2212,0.1248,1
0.2216,0.123,1
0.2182,0.1226,1
0.2181,0.1219,1
0.2269,0.1238,1
0.2293,0.1243,1
0.2146,0.1233,1
0.23,0.126,1
0.2266,0.1253,1
0.22,0.1238,1
0.2299,0.1223,1
0.2255,0.1243,1
0.2226,0.1245,1
0.2217,0.124,1
0.2199,0.1243,1
0.2293,0.1239,1
0.2248,0.1247,1
0.212,0.1227,1
0.2224,0.123,1
0.2131,0.1246,1
0.2168,0.1244,1
0.2169,0.1237,1
0.2178,0.1234,1
0.2296,0.1239,1
0.2179,0.124,1
0.2229,0.1233,1
0.2213,0.1234,1
0.219,0.1244,1
0.2154,0.1231,1
0.2087,0.1224,1
0.2156,0.1234,1
0.2282,0.1237,1
0.2208,0.124,1
0.2269,0.1238,1
0.2204,0.1242,1
0.2239,0.1234,1
0.2282,0.1242,1
0.1421,0.1259,1
0.2082,0.1234,1
0.1382,0.1256,1
0.2075,0.1256,1
0.2298,0.1244,1
0.0498,0.126,1
0.1748,0.1255,1
0.2179,0.1261,1
0.2296,0.1259,1
0.2146,0.1279,1
0.2193,0.1258,1
0.2259,0.1237,1
0.2227,0.124,1
0.219,0.126,1
0.2063,0.1322,1
0.2125,0.1245,1
0.2026,0.1164,1
0.0319,0.125,1
0.2207,0.1263,1
0.1321,0.1246,1
0.228,0.1247,1
0.2205,0.1265,1
0.2165,0.1253,1
0.2279,0.1273,1
0.2239,0.1263,1
0.2286,0.1257,1
0.2162,0.1237,1
0.2193,0.1251,1
0.2278,0.3793,1
0.2076,0.3968,1
0.2101,0.448,1
0.2087,0.5956,1
0.2058,0.44,1
0.201,0.4253,1
0.2013,0.2487,1
0.2001,0.1242,1
0.2133,0.1232,1
0.2169,0.1261,1
0.0455,0.1197,1
0.2293,0.1227,1
0.2211,0.1238,1
0.1948,0.1208,1
0.2167,0.1208,1
0.226,0.1213,1
0.2271,0.1217,1
0.2208,0.1224,1
0.217,0.1225,1
0.219,0.122,1
0.2156,0.1226,1
0.2008,0.1229,1
0.1965,0.1222,1
0.212,0.1237,1
0.2138,0.1235,1
0.2196,0.1227,1
0.0168,0.1237,1
0.2284,0.1234,1
0.2292,0.1214,1
0.2259,0.1227,1
0.2296,0.1225,1
0.2261,0.1219,1
0.2292,0.1234,1
0.2188,0.1212,1
0.1918,0.1183,1
0.2226,0.1207,1
0.2069,0.1255,1
0.2295,0.1247,1
0.2278,0.1245,1
0.2287,0.1239,1
0.2182,0.125,1
0.2218,0.1222,1
0.2205,0.123,1
0.2248,0.1241,1
0.212,0.1228,1
0.2227,0.1239,1
0.2184,0.1223,1
0.2125,0.1237,1
0.2296,0.1238,1
0.2255,0.1184,1
0.2291,0.1187,1
0.2159,0.1222,1
0.2225,0.1208,1
0.2283,0.1206,1
0.2291,0.1236,1
0.2056,0.1239,1
0.23,0.1247,1
0.2095,0.1249,1
0.1962,0.1262,1
0.2287,0.1252,1
0.0776,0.1273,1
0.2294,0.1247,1
0.2295,0.125,1
0.2247,0.1254,1
0.1842,0.1266,1
0.227,0.1272,1
0.2298,0.1268,1
0.2207,0.1241,1
0.2271,0.126,1
0.227,0.1267,1
0.2278,0.1251,1
0.2285,0.1287,1
0.2256,0.1241,1
0.1526,0.1275,1
0.2261,0.1296,1
0.2257,0.1255,1
0.2282,0.125,1
0.2138,0.1196,1
0.2261,0.1245,1
0.2286,0.1188,1
0.0338,0.1246,1
0.0801,0.1252,1
0.2284,0.1271,1
0.2223,0.1245,1
0.2294,0.1197,1
0.2264,0.1199,1
0.2298,0.125,1
0.2279,0.1254,1
0.2125,0.1271,1
0.2224,0.1261,1
0.23,0.1258,1
0.2132,0.1256,1
0.2226,0.1218,1
0.2137,0.1158,1
0.2228,0.12,1
0.2264,0.1215,1
0.2235,0.1203,1
0.2217,0.1231,1
0.2256,0.1273,1
0.2283,0.1249,1
0.2287,0.1244,1
0.2281,0.1252,1
0.2242,0.122,1
0.2263,0.1237,1
0.2184,0.127,1
0.2247,0.1256,1
0.2298,0.1268,1
0.2298,0.1239,1
0.2227,0.1279,1
0.1895,0.1277,1
0.2203,0.1303,1
0.2287,0.1275,1
0.2252,0.1254,1
0.2246,0.1244,1
0.2278,0.1193,1
0.2291,0.1171,1
0.2286,0.1198,1
0.2275,0.1195,1
0.2222,0.125,1
0.2284,0.125,1
0.2255,0.1252,1
0.2255,0.1235,1
0.2296,0.1228,1
0.2281,0.1241,1
0.226,0.1239,1
0.2297,0.1225,1
0.2246,0.1232,1
0.2292,0.1226,1
0.2261,0.1215,1
0.2244,0.1172,1
0.2224,0.1253,1
0.2162,0.1221,1
0.2286,0.1214,1
0.2197,0.1252,1
0.2266,0.1246,1
0.1997,0.1226,1
0.1634,0.1233,1
0.2091,0.1255,1
0.2266,0.1263,1
0.2233,0.1298,1
0.2279,0.1297,1
0.2151,0.1276,1
0.2187,0.1288,1
0.2291,0.1293,1
0.2263,0.1287,1
0.2251,0.1292,1
0.2278,0.1287,1
0.2283,0.1264,1
0.2149,0.1277,1
0.2249,0.1276,1
0.2233,0.1287,1
0.2258,0.1278,1
0.2188,0.1296,1
0.2236,0.1283,1
0.2242,0.1291,1
0.2217,0.1291,1
0.2245,0.1292,1
0.2217,0.1272,1
0.2228,0.1279,1
0.2233,0.1293,1
0.2234,0.1287,1
0.2204,0.1277,1
0.2152,0.1255,1
0.2178,0.1248,1
0.2272,0.1291,1
0.2298,0.1288,1
0.2148,0.1301,1
0.2265,0.132,1
0.2285,0.1261,1
0.2254,0.1256,1
0.2282,0.1258,1
0.229,0.1187,1
0.2228,0.1192,1
0.2237,0.1184,1
0.2254,0.1209,1
0.2267,0.122,1
0.2218,0.1218,1
0.2284,0.1239,1
0.2266,0.1236,1
0.224,0.1175,1
0.0813,0.1291,1
0.2179,0.1234,1
0.202,0.1224,1
0.2207,0.1236,1
0.2223,0.1275,1
0.2156,0.1285,1
0.2262,0.1235,1
0.2246,0.1197,1
0.217,0.125,1
0.2181,0.1255,1
0.215,0.1266,1
0.2194,0.1277,1
0.2217,0.1252,1
0.2159,0.1253,1
0.2224,0.1258,1
0.2271,0.1177,1
0.2233,0.1248,1
0.2281,0.1277,1
0.2262,0.128,1
0.2275,0.1212,1
0.1363,0.1199,1
0.2266,0.1226,1
0.2204,0.1227,1
0.2257,0.1185,1
0.2288,0.1223,1
0.2283,0.1231,1
0.2247,0.1228,1
0.2251,0.1232,1
0.2276,0.1234,1
0.2254,0.1234,1
0.186,0.1221,1
0.2246,0.1229,1
0.2298,0.1242,1
0.2254,0.1237,1
0.2271,0.1244,1
0.2145,0.1246,1
0.2237,0.1249,1
0.2249,0.1232,1
0.2244,0.1232,1
0.228,0.1248,1
0.2283,0.126,1
0.2283,0.1223,1
0.229,0.1263,1
0.2275,0.1231,1
0.2222,0.1234,1
0.2285,0.1254,1
0.1187,0.1272,1
0.2263,0.1248,1
0.2244,0.123,1
0.2171,0.1235,1
0.2232,0.1254,1
0.2285,0.1252,1
0.2233,0.1243,1
0.2233,0.1226,1
0.2283,0.1277,1
0.2244,0.1256,1
0.2181,0.1268,1
0.2281,0.1262,1
0.2294,0.1249,1
0.2209,0.1229,1
0.2255,0.1229,1
0.2084,0.1255,1
0.0892,0.1235,1
0.2051,0.1221,1
0.2122,0.1233,1
0.2156,0.12,1
0.21,0.1147,1
0.1977,0.1214,1
0.2171,0.1227,1
0.2187,0.1256,1
0.218,0.1263,1
0.2265,0.1248,1
0.2182,0.1251,1
0.2246,0.1241,1
0.0779,0.1245,1
0.063,0.1233,1
0.2118,0.125,1
0.2261,0.1229,1
0.2273,0.1237,1
0.2217,0.1233,1
0.2227,0.124,1
0.2221,0.1244,1
0.2217,0.125,1
0.2196,0.1246,1
0.2195,0.1246,1
0.2215,0.1231,1
0.2206,0.1235,1
0.2227,0.1308,1
0.2126,0.1266,1
0.23,0.1209,1
0.2283,0.1206,1
0.2286,0.1209,1
0.2219,0.1222,1
0.2241,0.1227,1
0.2271,0.121,1
0.2266,0.1201,1
0.2274,0.121,1
0.2291,0.1208,1
0.225,0.1215,1
0.2269,0.1234,1
0.2292,0.1214,1
0.2275,0.1216,1
0.223,0.1209,1
0.2208,0.1206,1
0.2236,0.1218,1
0.2255,0.1208,1
0.2279,0.1197,1
0.2219,0.1201,1
0.222,0.1226,1
0.2165,0.1201,1
0.2146,0.1217,1
0.2209,0.1212,1
0.2268,0.1217,1
0.2186,0.1194,1
0.2151,0.1234,1
0.2251,0.1232,1
0.2239,0.1225,1
0.2288,0.1232,1
0.219,0.1246,1
0.218,0.123,1
0.2196,0.1242,1
0.2223,0.1248,1
0.2206,0.1218,1
0.2156,0.1233,1
0.2164,0.1242,1
0.2151,0.1234,1
0.2169,0.1236,1
0.2157,0.1228,1
0.2153,0.1233,1
0.2167,0.1178,1
0.2192,0.1186,1
0.2204,0.1188,1
0.2198,0.1207,1
0.2185,0.1204,1
0.2249,0.1196,1
0.2296,0.1179,1
0.2293,0.1179,1
0.2237,0.1185,1
0.2265,0.1194,1
0.227,0.119,1
0.2276,0.1191,1
0.226,0.1185,1
0.2217,0.1226,1
0.2235,0.1222,1
0.2242,0.1201,1
0.2238,0.1167,1
0.2215,0.1186,1
0.2186,0.1199,1
0.2219,0.125,1
0.2268,0.1236,1
0.2209,0.1216,1
0.2288,0.1223,1
0.2261,0.1221,1
0.2285,0.122,1
0.2292,0.1223,1
0.2187,0.1204,1
0.2217,0.1226,1
0.2285,0.1232,1
0.2281,0.122,1
0.1797,0.1234,1
0.2226,0.1262,1
0.2255,0.1234,1
0.2195,0.116,1
0.2223,0.117,1
0.2241,0.1229,1
0.1904,0.1225,1
0.2241,0.1715,1
0.2164,0.1191,1
0.2126,0.1201,1
0.2182,0.1212,1
0.2057,0.1172,1
0.2286,0.1211,1
0.2167,0.1213,1
0.2268,0.1237,1
0.2276,0.1217,1
0.2238,0.1253,1
0.2254,0.1247,1
0.2213,0.1215,1
0.2245,0.1248,1
0.2228,0.1224,1
0.2214,0.1232,1
0.2186,0.1232,1
0.2296,0.1228,1
0.2278,0.1253,1
0.2145,0.1257,1
0.2166,0.1225,1
0.2257,0.1239,1
0.2292,0.1234,1
0.23,0.1224,1
0.2299,0.1246,1
0.2299,0.1228,1
0.2288,0.1235,1
0.2257,0.1245,1
0.2285,0.1232,1
0.2277,0.1232,1
0.2175,0.122,1
0.2266,0.1222,1
0.23,0.1224,1
0.2184,0.1242,1
0.2201,0.1219,1
0.2271,0.124,1
0.2289,0.1222,1
0.2272,0.1245,1
0.2046,0.1218,1
0.2075,0.1245,1
0.2155,0.1229,1
0.2229,0.1234,1
0.224,0.1229,1
0.23,0.1235,1
0.2283,0.1236,1
0.2242,0.1228,1
0.2243,0.1229,1
0.2232,0.1231,1
0.2256,0.1239,1
0.2204,0.1222,1
0.2248,0.1235,1
0.2268,0.1227,1
0.2262,0.1228,1
0.2286,0.1195,1
0.2297,0.1378,1
0.2288,0.1217,1
0.2271,0.1228,1
0.2224,0.1151,1
0.2267,0.1212,1
0.217,0.1847,1
0.2174,0.1221,1
0.197,0.1234,1
0.2194,0.1216,1
0.2231,0.1224,1
0.2236,0.1236,1
0.2274,0.1216,1
0.2299,0.1236,1
0.0981,0.1235,1
0.2204,0.1255,1
0.2256,0.1226,1
0.2241,0.1221,1
0.2267,0.122,1
0.2266,0.1233,1
0.2288,0.1226,1
0.2042,0.1223,1
0.2103,0.1239,1
0.0998,0.1231,1
0.2289,0.1226,1
0.221,0.1242,1
0.2263,0.1224,1
0.2188,0.124,1
0.2219,0.1225,1
0.2216,0.1222,1
0.2131,0.1221,1
0.2133,0.1227,1
0.2135,0.1224,1
0.2135,0.121,1
0.2096,0.1209,1
0.2066,0.122,1
0.205,0.1218,1
0.2113,0.122,1
0.2175,0.1216,1
0.2147,0.1215,1
0.2144,0.1229,1
0.2153,0.1222,1
0.2189,0.122,1
0.2243,0.1218,1
0.2051,0.1231,1
0.2154,0.1231,1
0.2209,0.1217,1
0.2223,0.1217,1
0.2204,0.1223,1
0.2149,0.1224,1
0.2195,0.1226,1
0.225,0.1224,1
0.2215,0.1234,1
0.2241,0.1234,1
0.2261,0.1212,1
0.2238,0.1235,1
0.2278,0.1233,1
0.2256,0.1226,1
0.2188,0.1232,1
0.221,0.1216,1
0.2137,0.1232,1
0.2096,0.1245,1
0.219,0.1219,1
0.2193,0.1224,1
0.0849,0.124,1
0.213,0.1219,1
0.2258,0.1225,1
0.2073,0.123,1
0.2141,0.1238,1
0.2167,0.121,1
0.2205,0.1232,1
0.2186,0.1236,1
0.2133,0.1225,1
0.2263,0.1221,1
0.0413,0.121,1
0.0488,0.1206,1
0.206,0.1187,1
0.2203,0.1225,1
0.2141,0.1197,1
0.2176,0.1201,1
0.2026,0.1155,1
0.2191,0.1175,1
0.2112,0.1211,1
0.2078,0.1199,1
0.2192,0.1234,1
0.2229,0.1226,1
0.2127,0.1236,1
0.212,0.1226,1
0.2145,0.1234,1
0.2183,0.1237,1
0.2243,0.1232,1
0.2294,0.1213,1
0.2237,0.1226,1
0.2279,0.1231,1
0.2268,0.1251,1
0.2266,0.1249,1
0.2291,0.1223,1
0.2224,0.122,1
0.2288,0.1251,1
0.2225,0.1212,1
0.2226,0.1227,1
0.2201,0.1206,1
0.2231,0.122,1
0.2252,0.1236,1
0.2222,0.1251,1
0.2203,0.1243,1
0.228,0.1229,1
0.2242,0.1247,1
0.2277,0.1225,1
0.2289,0.1205,1
0.2238,0.122,1
0.2205,0.1212,1
0.2245,0.1242,1
0.2233,0.1216,1
0.226,0.1259,1
0.2269,0.1251,1
0.2195,0.1247,1
0.2216,0.1261,1
0.2258,0.1221,1
0.224,0.1218,1
0.2262,0.1222,1
0.2183,0.1234,1
0.2137,0.1211,1
0.2294,0.1256,1
0.2214,0.1221,1
0.2267,0.1248,1
0.2231,0.1202,1
0.1388,0.1245,1
0.1751,0.1686,1
0.184,0.1321,1
0.2264,0.1207,1
0.2292,0.1216,1
0.2263,0.1234,1
0.2289,0.1248,1
0.1947,0.1254,1
0.2291,0.1252,1
0.2175,0.1244,1
0.2267,0.1242,1
0.2281,0.1231,1
0.2292,0.1223,1
0.2291,0.1231,1
0.2259,0.1225,1
0.2271,0.1227,1
0.2289,0.1232,1
0.2279,0.1234,1
0.2259,0.1229,1
0.2287,0.1228,1
0.2299,0.1232,1
0.23,0.1229,1
0.2274,0.1402,1
0.2072,0.1247,1
0.2282,0.1239,1
0.2268,0.1242,1
0.2217,0.1239,1
0.2252,0.1242,1
0.2255,0.1221,1
0.2289,0.123,1
0.2257,0.1231,1
0.2237,0.1247,1
0.171,0.123,1
0.2253,0.1253,1
0.2199,0.1221,1
0.2208,0.125,1
0.2215,0.1257,1
0.2218,0.1231,1
0.1807,0.1227,1
0.2264,0.1227,1
0.2255,0.1249,1
0.2267,0.1255,1
0.2275,0.1237,1
0.2294,0.1234,1
0.2274,0.1227,1
0.2258,0.1225,1
0.228,0.1219,1
0.2289,0.1223,1
0.2253,0.1246,1
0.224,0.1237,1
0.2192,0.1228,1
0.2251,0.1229,1
0.2226,0.1222,1
0.2217,0.1235,1
0.2281,0.1217,1
0.226,0.1224,1
0.2282,0.1233,1
0.2297,0.1227,1
0.2281,0.1228,1
0.2276,0.123,1
0.2298,0.1225,1
0.2297,0.123,1
0.2298,0.1177,1
0.1751,0.1204,1
0.2246,0.1236,1
0.226,0.1258,1
0.2255,0.1245,1
0.2273,0.1264,1
0.2293,0.1256,1
0.2252,0.1258,1
0.2244,0.1244,1
0.2213,0.1231,1
0.2273,0.1238,1
0.1661,0.1259,1
0.18,0.1232,1
0.2235,0.1243,1
0.2262,0.1221,1
0.2264,0.1153,1
0.2298,0.1197,1
0.2297,0.1233,1
0.2275,0.1263,1
0.2276,0.1236,1
0.1411,0.1245,1
0.2137,0.1246,1
0.2275,0.1239,1
0.229,0.124,1
0.2259,0.1231,1
0.2281,0.1243,1
0.225,0.1247,1
0.2268,0.1236,1
0.2225,0.123,1
0.2248,0.1235,1
0.2285,0.1217,1
0.2281,0.1275,1
0.2299,0.1253,1
0.2291,0.1243,1
0.23,0.1211,1
0.2272,0.1201,1
0.2198,0.1205,1
0.2271,0.1153,1
0.2278,0.1191,1
0.2184,0.1229,1
0.2254,0.1238,1
0.2278,0.1236,1
0.2207,0.1237,1
0.2277,0.1249,1
0.2291,0.126,1
0.2225,0.1242,1
0.2222,0.124,1
0.2218,0.1246,1
0.2246,0.1247,1
0.2229,0.124,1
0.2256,0.1162,1
0.2175,0.1188,1
0.2197,0.1203,1
0.2254,0.1223,1
0.2212,0.1216,1
0.2298,0.1222,1
0.2291,0.1226,1
0.2296,0.1227,1
0.2271,0.1233,1
0.2258,0.1221,1
0.2297,0.1235,1
0.2293,0.123,1
0.2217,0.1226,1
0.2254,0.1241,1
0.2279,0.1243,1
0.0715,0.1234,1
0.2207,0.1237,1
0.2154,0.1244,1
0.2243,0.1245,1
0.2267,0.1245,1
0.2218,0.1241,1
0.2206,0.1248,1
0.2199,0.1257,1
0.2206,0.1253,1
0.2185,0.1237,1
0.2202,0.1245,1
0.2251,0.123,1
0.2225,0.1249,1
0.2252,0.1233,1
0.2175,0.1233,1
0.2167,0.125,1
0.229,0.1237,1
0.2284,0.1228,1
0.2242,0.1225,1
0.2213,0.1251,1
0.2164,0.1255,1
0.2217,0.1246,1
0.22,0.1235,1
0.22,0.1201,1
